time,OKtime,date
2024_01_28__01_09_52,2423392,0.260294
2024_01_28__01_09_53,2423393,0.260294
2024_01_28__01_09_54,2423394,0.260294
2024_01_28__01_09_55,2423395,0.26614
2024_01_28__01_09_55,2423395,0.260294
2024_01_28__01_09_56,2423396,0.260294
2024_01_28__01_09_57,2423397,0.260294
2024_01_28__01_09_58,2423398,0.260466
2024_01_28__01_09_58,2423398,0.260466
2024_01_28__01_09_59,2423399,0.260294
2024_01_28__01_10_00,2423400,0.260294
2024_01_28__01_10_01,2423401,0.260294
2024_01_28__01_10_01,2423401,0.260466
2024_01_28__01_10_02,2423402,0.260294
2024_01_28__01_10_03,2423403,0.260294
2024_01_28__01_10_04,2423404,0.260294
2024_01_28__01_10_04,2423404,0.260294
2024_01_28__01_10_05,2423405,0.260294
2024_01_28__01_10_06,2423406,0.260466
2024_01_28__01_10_07,2423407,0.260294
2024_01_28__01_10_07,2423407,0.260294
2024_01_28__01_10_08,2423408,0.260294
2024_01_28__01_10_09,2423409,0.260294
2024_01_28__01_10_10,2423410,0.260294
2024_01_28__01_10_10,2423410,0.260294
2024_01_28__01_10_11,2423411,0.260294
2024_01_28__01_10_12,2423412,0.260294
2024_01_28__01_10_13,2423413,0.260294
2024_01_28__01_10_13,2423413,0.260466
2024_01_28__01_10_14,2423414,0.254449
2024_01_28__01_10_15,2423415,0.260466
2024_01_28__01_10_16,2423416,0.260294
2024_01_28__01_10_16,2423416,0.260466
2024_01_28__01_10_17,2423417,0.260466
2024_01_28__01_10_18,2423418,0.260294
2024_01_28__01_10_19,2423419,0.253933
2024_01_28__01_10_19,2423419,0.260294
2024_01_28__01_10_20,2423420,0.260294
2024_01_28__01_10_21,2423421,0.260294
2024_01_28__01_10_22,2423422,0.260294
2024_01_28__01_10_22,2423422,0.260466
2024_01_28__01_10_23,2423423,0.260294
2024_01_28__01_10_24,2423424,0.260294
2024_01_28__01_10_25,2423425,0.260294
2024_01_28__01_10_26,2423426,0.260294
2024_01_28__01_10_26,2423426,0.260466
2024_01_28__01_10_27,2423427,0.260294
2024_01_28__01_10_28,2423428,0.260294
2024_01_28__01_10_29,2423429,0.260294
2024_01_28__01_10_29,2423429,0.260466
2024_01_28__01_10_30,2423430,0.260294
2024_01_28__01_10_31,2423431,0.260294
2024_01_28__01_10_32,2423432,0.260466
2024_01_28__01_10_32,2423432,0.260294
2024_01_28__01_10_33,2423433,0.260466
2024_01_28__01_10_34,2423434,0.260294
2024_01_28__01_10_35,2423435,0.260466
2024_01_28__01_10_35,2423435,0.260466
2024_01_28__01_10_36,2423436,0.260294
2024_01_28__01_10_37,2423437,0.260294
2024_01_28__01_10_38,2423438,0.260294
2024_01_28__01_10_38,2423438,0.260294
2024_01_28__01_10_39,2423439,0.260294
2024_01_28__01_10_40,2423440,0.260466
2024_01_28__01_10_41,2423441,0.342303
2024_01_28__01_10_41,2423441,0.260466
2024_01_28__01_10_42,2423442,0.260294
2024_01_28__01_10_43,2423443,0.260294
2024_01_28__01_10_44,2423444,0.260294
2024_01_28__01_10_44,2423444,0.260294
2024_01_28__01_10_45,2423445,0.260294
2024_01_28__01_10_46,2423446,0.260466
2024_01_28__01_10_47,2423447,0.260294
2024_01_28__01_10_47,2423447,0.260294
2024_01_28__01_10_48,2423448,0.260294
2024_01_28__01_10_49,2423449,0.242414
2024_01_28__01_10_50,2423450,0.260294
2024_01_28__01_10_51,2423451,0.260294
2024_01_28__01_10_52,2423452,0.260294
2024_01_28__01_10_53,2423453,0.260294
2024_01_28__01_10_53,2423453,0.260294
2024_01_28__01_10_54,2423454,0.260466
2024_01_28__01_10_55,2423455,0.260294
2024_01_28__01_10_56,2423456,0.260294
2024_01_28__01_10_56,2423456,0.260294
2024_01_28__01_10_57,2423457,0.260294
2024_01_28__01_10_58,2423458,0.260294
2024_01_28__01_10_59,2423459,0.260294
2024_01_28__01_10_59,2423459,0.260294
2024_01_28__01_11_00,2423460,0.260294
2024_01_28__01_11_01,2423461,0.260294
2024_01_28__01_11_02,2423462,0.260466
2024_01_28__01_11_02,2423462,0.260294
2024_01_28__01_11_03,2423463,0.260294
2024_01_28__01_11_04,2423464,0.260466
2024_01_28__01_11_05,2423465,0.260466
2024_01_28__01_11_05,2423465,0.260466
2024_01_28__01_11_06,2423466,0.260294
2024_01_28__01_11_07,2423467,0.260294
2024_01_28__01_11_08,2423468,0.260466
2024_01_28__01_11_08,2423468,0.260294
2024_01_28__01_11_09,2423469,0.260294
2024_01_28__01_11_10,2423470,0.260466
2024_01_28__01_11_11,2423471,0.260294
2024_01_28__01_11_11,2423471,0.260294
2024_01_28__01_11_12,2423472,0.250839
2024_01_28__01_11_13,2423473,0.260294
2024_01_28__01_11_14,2423474,0.260466
2024_01_28__01_11_14,2423474,0.260294
2024_01_28__01_11_15,2423475,0.260294
2024_01_28__01_11_16,2423476,0.260294
2024_01_28__01_11_17,2423477,0.252214
2024_01_28__01_11_17,2423477,0.260466
2024_01_28__01_11_18,2423478,0.260294
2024_01_28__01_11_19,2423479,0.260294
2024_01_28__01_11_20,2423480,0.260294
2024_01_28__01_11_20,2423480,0.260294
2024_01_28__01_11_21,2423481,0.260294
2024_01_28__01_11_22,2423482,0.260294
2024_01_28__01_11_23,2423483,0.260294
2024_01_28__01_11_23,2423483,0.260294
2024_01_28__01_11_24,2423484,0.260466
2024_01_28__01_11_25,2423485,0.260294
2024_01_28__01_11_26,2423486,0.260294
2024_01_28__01_11_26,2423486,0.260294
2024_01_28__01_11_27,2423487,0.260294
2024_01_28__01_11_28,2423488,0.260466
2024_01_28__01_11_29,2423489,0.260294
2024_01_28__01_11_30,2423490,0.260294
2024_01_28__01_11_30,2423490,0.260294
2024_01_28__01_11_31,2423491,0.260294
2024_01_28__01_11_32,2423492,0.260294
2024_01_28__01_11_33,2423493,0.260294
2024_01_28__01_11_33,2423493,0.260466
2024_01_28__01_11_34,2423494,0.260466
2024_01_28__01_11_35,2423495,0.260294
2024_01_28__01_11_36,2423496,0.260466
2024_01_28__01_11_36,2423496,0.260294
2024_01_28__01_11_37,2423497,0.260294
2024_01_28__01_11_38,2423498,0.260294
2024_01_28__01_11_39,2423499,0.260466
2024_01_28__01_11_39,2423499,0.260294
2024_01_28__01_11_40,2423500,0.260466
2024_01_28__01_11_41,2423501,0.260466
2024_01_28__01_11_42,2423502,0.260466
2024_01_28__01_11_42,2423502,0.260466
2024_01_28__01_11_43,2423503,0.260466
2024_01_28__01_11_44,2423504,0.260466
2024_01_28__01_11_45,2423505,0.260466
2024_01_28__01_11_45,2423505,0.260466
2024_01_28__01_11_46,2423506,0.260466
2024_01_28__01_11_47,2423507,0.252214
2024_01_28__01_11_48,2423508,0.260294
2024_01_28__01_11_48,2423508,0.260294
2024_01_28__01_11_49,2423509,0.260466
2024_01_28__01_11_50,2423510,0.260294
2024_01_28__01_11_51,2423511,0.260466
2024_01_28__01_11_51,2423511,0.260466
2024_01_28__01_11_52,2423512,0.260294
2024_01_28__01_11_53,2423513,0.260294
2024_01_28__01_11_54,2423514,0.260294
2024_01_28__01_11_54,2423514,0.260294
2024_01_28__01_11_55,2423515,0.260466
2024_01_28__01_11_56,2423516,0.260466
2024_01_28__01_11_57,2423517,0.260466
2024_01_28__01_11_57,2423517,0.260466
2024_01_28__01_11_58,2423518,0.260466
2024_01_28__01_11_59,2423519,0.260294
2024_01_28__01_12_00,2423520,0.260294
2024_01_28__01_12_00,2423520,0.260294
2024_01_28__01_12_01,2423521,0.260466
2024_01_28__01_12_02,2423522,0.260466
2024_01_28__01_12_03,2423523,0.260466
2024_01_28__01_12_03,2423523,0.260466
2024_01_28__01_12_04,2423524,0.260466
2024_01_28__01_12_05,2423525,0.260294
2024_01_28__01_12_06,2423526,0.260294
2024_01_28__01_12_06,2423526,0.260294
2024_01_28__01_12_07,2423527,0.260294
2024_01_28__01_12_08,2423528,0.260294
2024_01_28__01_12_09,2423529,0.260294
2024_01_28__01_12_09,2423529,0.260466
2024_01_28__01_12_10,2423530,0.260294
2024_01_28__01_12_11,2423531,0.260466
2024_01_28__01_12_12,2423532,0.260294
2024_01_28__01_12_12,2423532,0.260466
2024_01_28__01_12_13,2423533,0.260466
2024_01_28__01_12_14,2423534,0.260294
2024_01_28__01_12_15,2423535,0.260294
2024_01_28__01_12_15,2423535,0.260294
2024_01_28__01_12_16,2423536,0.260466
2024_01_28__01_12_17,2423537,0.260294
2024_01_28__01_12_18,2423538,0.260294
2024_01_28__01_12_18,2423538,0.260294
2024_01_28__01_12_19,2423539,0.260466
2024_01_28__01_12_20,2423540,0.301728
2024_01_28__01_12_21,2423541,0.260466
2024_01_28__01_12_21,2423541,0.253246
2024_01_28__01_12_22,2423542,0.260466
2024_01_28__01_12_23,2423543,0.260466
2024_01_28__01_12_24,2423544,0.260294
2024_01_28__01_12_24,2423544,0.260466
2024_01_28__01_12_25,2423545,0.260294
2024_01_28__01_12_26,2423546,0.260294
2024_01_28__01_12_27,2423547,0.260294
2024_01_28__01_12_27,2423547,0.260466
2024_01_28__01_12_28,2423548,0.260466
2024_01_28__01_12_29,2423549,0.260466
2024_01_28__01_12_30,2423550,0.260466
2024_01_28__01_12_30,2423550,0.260466
2024_01_28__01_12_31,2423551,0.260294
2024_01_28__01_12_32,2423552,0.260466
2024_01_28__01_12_33,2423553,0.260294
2024_01_28__01_12_34,2423554,0.260466
2024_01_28__01_12_34,2423554,0.260466
2024_01_28__01_12_35,2423555,0.260466
2024_01_28__01_12_36,2423556,0.260294
2024_01_28__01_12_37,2423557,0.260466
2024_01_28__01_12_37,2423557,0.260466
2024_01_28__01_12_38,2423558,0.260466
2024_01_28__01_12_39,2423559,0.260294
2024_01_28__01_12_40,2423560,0.260294
2024_01_28__01_12_40,2423560,0.260466
2024_01_28__01_12_41,2423561,0.260294
2024_01_28__01_12_42,2423562,0.260466
2024_01_28__01_12_43,2423563,0.260294
2024_01_28__01_12_43,2423563,0.260466
2024_01_28__01_12_44,2423564,0.260294
2024_01_28__01_12_45,2423565,0.260466
2024_01_28__01_12_46,2423566,0.260466
2024_01_28__01_12_46,2423566,0.260466
2024_01_28__01_12_47,2423567,0.260294
2024_01_28__01_12_48,2423568,0.260466
2024_01_28__01_12_49,2423569,0.260466
2024_01_28__01_12_49,2423569,0.260466
2024_01_28__01_12_50,2423570,0.260294
2024_01_28__01_12_51,2423571,0.260466
2024_01_28__01_12_52,2423572,0.260294
2024_01_28__01_12_52,2423572,0.260466
2024_01_28__01_12_53,2423573,0.260294
2024_01_28__01_12_54,2423574,0.260294
2024_01_28__01_12_55,2423575,0.260466
2024_01_28__01_12_55,2423575,0.260294
2024_01_28__01_12_56,2423576,0.260294
2024_01_28__01_12_57,2423577,0.260294
2024_01_28__01_12_58,2423578,0.260294
2024_01_28__01_12_58,2423578,0.260294
2024_01_28__01_12_59,2423579,0.260466
2024_01_28__01_13_00,2423580,0.260294
2024_01_28__01_13_01,2423581,0.260294
2024_01_28__01_13_01,2423581,0.260466
2024_01_28__01_13_02,2423582,0.260294
2024_01_28__01_13_03,2423583,0.260294
2024_01_28__01_13_04,2423584,0.260466
2024_01_28__01_13_04,2423584,0.260294
2024_01_28__01_13_05,2423585,0.260466
2024_01_28__01_13_06,2423586,0.260466
2024_01_28__01_13_07,2423587,0.248775
2024_01_28__01_13_08,2423588,0.260466
2024_01_28__01_13_09,2423589,0.260294
2024_01_28__01_13_10,2423590,0.260294
2024_01_28__01_13_10,2423590,0.260294
2024_01_28__01_13_11,2423591,0.260294
2024_01_28__01_13_12,2423592,0.260294
2024_01_28__01_13_13,2423593,0.260466
2024_01_28__01_13_13,2423593,0.260294
2024_01_28__01_13_14,2423594,0.260294
2024_01_28__01_13_15,2423595,0.260294
2024_01_28__01_13_16,2423596,0.260294
2024_01_28__01_13_16,2423596,0.260466
2024_01_28__01_13_17,2423597,0.260294
2024_01_28__01_13_18,2423598,0.260294
2024_01_28__01_13_19,2423599,0.260466
2024_01_28__01_13_19,2423599,0.260466
2024_01_28__01_13_20,2423600,0.260466
2024_01_28__01_13_21,2423601,0.260294
2024_01_28__01_13_22,2423602,0.260294
2024_01_28__01_13_22,2423602,0.260294
2024_01_28__01_13_23,2423603,0.260466
2024_01_28__01_13_24,2423604,0.258059
2024_01_28__01_13_25,2423605,0.260294
2024_01_28__01_13_25,2423605,0.260466
2024_01_28__01_13_26,2423606,0.260466
2024_01_28__01_13_27,2423607,0.260294
2024_01_28__01_13_28,2423608,0.260466
2024_01_28__01_13_28,2423608,0.260294
2024_01_28__01_13_29,2423609,0.260466
2024_01_28__01_13_30,2423610,0.260294
2024_01_28__01_13_31,2423611,0.260466
2024_01_28__01_13_31,2423611,0.260466
2024_01_28__01_13_32,2423612,0.260466
2024_01_28__01_13_33,2423613,0.260466
2024_01_28__01_13_34,2423614,0.260466
2024_01_28__01_13_34,2423614,0.260294
2024_01_28__01_13_35,2423615,0.260294
2024_01_28__01_13_36,2423616,0.260466
2024_01_28__01_13_37,2423617,0.260466
2024_01_28__01_13_38,2423618,0.260466
2024_01_28__01_13_38,2423618,0.260466
2024_01_28__01_13_39,2423619,0.260294
2024_01_28__01_13_40,2423620,0.260294
2024_01_28__01_13_41,2423621,0.260294
2024_01_28__01_13_41,2423621,0.260466
2024_01_28__01_13_42,2423622,0.260466
2024_01_28__01_13_43,2423623,0.260466
2024_01_28__01_13_44,2423624,0.260466
2024_01_28__01_13_44,2423624,0.260466
2024_01_28__01_13_45,2423625,0.260466
2024_01_28__01_13_46,2423626,0.260294
2024_01_28__01_13_47,2423627,0.260294
2024_01_28__01_13_47,2423627,0.260294
2024_01_28__01_13_48,2423628,0.260466
2024_01_28__01_13_49,2423629,0.260466
2024_01_28__01_13_50,2423630,0.260294
2024_01_28__01_13_50,2423630,0.260466
2024_01_28__01_13_51,2423631,0.260466
2024_01_28__01_13_52,2423632,0.260294
2024_01_28__01_13_53,2423633,0.260294
2024_01_28__01_13_53,2423633,0.260294
2024_01_28__01_13_54,2423634,0.260466
2024_01_28__01_13_55,2423635,0.260294
2024_01_28__01_13_56,2423636,0.260466
2024_01_28__01_13_56,2423636,0.260466
2024_01_28__01_13_57,2423637,0.260466
2024_01_28__01_13_58,2423638,0.260294
2024_01_28__01_13_59,2423639,0.260466
2024_01_28__01_13_59,2423639,0.260294
2024_01_28__01_14_00,2423640,0.260294
2024_01_28__01_14_01,2423641,0.260294
2024_01_28__01_14_02,2423642,0.260466
2024_01_28__01_14_02,2423642,0.260294
2024_01_28__01_14_03,2423643,0.260294
2024_01_28__01_14_04,2423644,0.260294
2024_01_28__01_14_05,2423645,0.260466
2024_01_28__01_14_05,2423645,0.260466
2024_01_28__01_14_06,2423646,0.260294
2024_01_28__01_14_07,2423647,0.260294
2024_01_28__01_14_08,2423648,0.260294
2024_01_28__01_14_08,2423648,0.260294
2024_01_28__01_14_09,2423649,0.260294
2024_01_28__01_14_10,2423650,0.260466
2024_01_28__01_14_11,2423651,0.260466
2024_01_28__01_14_11,2423651,0.260466
2024_01_28__01_14_12,2423652,0.260294
2024_01_28__01_14_13,2423653,0.260294
2024_01_28__01_14_14,2423654,0.260466
2024_01_28__01_14_14,2423654,0.260466
2024_01_28__01_14_15,2423655,0.260466
2024_01_28__01_14_16,2423656,0.260466
2024_01_28__01_14_17,2423657,0.260466
2024_01_28__01_14_17,2423657,0.260466
2024_01_28__01_14_18,2423658,0.260294
2024_01_28__01_14_19,2423659,0.260466
2024_01_28__01_14_20,2423660,0.260466
2024_01_28__01_14_20,2423660,0.260466
2024_01_28__01_14_21,2423661,0.260294
2024_01_28__01_14_22,2423662,0.260294
2024_01_28__01_14_23,2423663,0.260466
2024_01_28__01_14_23,2423663,0.260466
2024_01_28__01_14_24,2423664,0.260466
2024_01_28__01_14_25,2423665,0.260466
2024_01_28__01_14_26,2423666,0.260294
2024_01_28__01_14_26,2423666,0.260466
2024_01_28__01_14_27,2423667,0.260294
2024_01_28__01_14_28,2423668,0.260466
2024_01_28__01_14_29,2423669,0.260294
2024_01_28__01_14_29,2423669,0.260294
2024_01_28__01_14_30,2423670,0.260466
2024_01_28__01_14_31,2423671,0.260466
2024_01_28__01_14_32,2423672,0.260294
2024_01_28__01_14_32,2423672,0.260294
2024_01_28__01_14_33,2423673,0.260466
2024_01_28__01_14_34,2423674,0.260294
2024_01_28__01_14_35,2423675,0.260294
2024_01_28__01_14_35,2423675,0.260294
2024_01_28__01_14_36,2423676,0.260294
2024_01_28__01_14_37,2423677,0.260466
2024_01_28__01_14_38,2423678,0.260466
2024_01_28__01_14_38,2423678,0.260294
2024_01_28__01_14_39,2423679,0.251698
2024_01_28__01_14_40,2423680,0.260294
2024_01_28__01_14_41,2423681,0.260294
2024_01_28__01_14_42,2423682,0.260294
2024_01_28__01_14_42,2423682,0.260466
2024_01_28__01_14_43,2423683,0.260466
2024_01_28__01_14_44,2423684,0.260294
2024_01_28__01_14_45,2423685,0.260466
2024_01_28__01_14_45,2423685,0.260466
2024_01_28__01_14_46,2423686,0.260466
2024_01_28__01_14_47,2423687,0.260294
2024_01_28__01_14_48,2423688,0.260294
2024_01_28__01_14_48,2423688,0.260294
2024_01_28__01_14_49,2423689,0.260466
2024_01_28__01_14_50,2423690,0.260466
2024_01_28__01_14_51,2423691,0.260294
2024_01_28__01_14_51,2423691,0.260294
2024_01_28__01_14_52,2423692,0.260466
2024_01_28__01_14_53,2423693,0.260294
2024_01_28__01_14_54,2423694,0.260466
2024_01_28__01_14_54,2423694,0.260294
2024_01_28__01_14_55,2423695,0.260294
2024_01_28__01_14_56,2423696,0.260294
2024_01_28__01_14_57,2423697,0.260294
2024_01_28__01_14_57,2423697,0.260466
2024_01_28__01_14_58,2423698,0.260466
2024_01_28__01_14_59,2423699,0.260466
2024_01_28__01_15_00,2423700,0.260466
2024_01_28__01_15_00,2423700,0.260294
2024_01_28__01_15_01,2423701,0.260294
2024_01_28__01_15_02,2423702,0.260294
2024_01_28__01_15_03,2423703,0.260294
2024_01_28__01_15_03,2423703,0.260466
2024_01_28__01_15_04,2423704,0.260466
2024_01_28__01_15_05,2423705,0.260466
2024_01_28__01_15_06,2423706,0.260294
2024_01_28__01_15_06,2423706,0.260466
2024_01_28__01_15_07,2423707,0.260466
2024_01_28__01_15_08,2423708,0.260466
2024_01_28__01_15_09,2423709,0.260466
2024_01_28__01_15_09,2423709,0.260294
2024_01_28__01_15_10,2423710,0.260294
2024_01_28__01_15_11,2423711,0.260294
2024_01_28__01_15_12,2423712,0.260294
2024_01_28__01_15_12,2423712,0.260294
2024_01_28__01_15_13,2423713,0.260294
2024_01_28__01_15_14,2423714,0.260466
2024_01_28__01_15_15,2423715,0.260294
2024_01_28__01_15_15,2423715,0.260294
2024_01_28__01_15_16,2423716,0.260294
2024_01_28__01_15_17,2423717,0.260466
2024_01_28__01_15_18,2423718,0.260466
2024_01_28__01_15_18,2423718,0.260466
2024_01_28__01_15_19,2423719,0.260466
2024_01_28__01_15_20,2423720,0.260466
2024_01_28__01_15_21,2423721,0.260294
2024_01_28__01_15_21,2423721,0.260466
2024_01_28__01_15_22,2423722,0.260466
2024_01_28__01_15_23,2423723,0.260294
2024_01_28__01_15_24,2423724,0.260294
2024_01_28__01_15_24,2423724,0.260294
2024_01_28__01_15_25,2423725,0.260294
2024_01_28__01_15_26,2423726,0.260294
2024_01_28__01_15_27,2423727,0.260294
2024_01_28__01_15_27,2423727,0.260466
2024_01_28__01_15_28,2423728,0.308433
2024_01_28__01_15_29,2423729,0.260294
2024_01_28__01_15_30,2423730,0.260294
2024_01_28__01_15_30,2423730,0.260294
2024_01_28__01_15_31,2423731,0.260466
2024_01_28__01_15_32,2423732,0.260466
2024_01_28__01_15_33,2423733,0.260294
2024_01_28__01_15_33,2423733,0.260294
2024_01_28__01_15_34,2423734,0.260466
2024_01_28__01_15_35,2423735,0.260466
2024_01_28__01_15_36,2423736,0.260294
2024_01_28__01_15_36,2423736,0.260466
2024_01_28__01_15_37,2423737,0.249807
2024_01_28__01_15_39,2423739,0.260466
2024_01_28__01_15_39,2423739,0.260294
2024_01_28__01_15_40,2423740,0.260294
2024_01_28__01_15_41,2423741,0.260294
2024_01_28__01_15_42,2423742,0.260466
2024_01_28__01_15_42,2423742,0.260294
2024_01_28__01_15_43,2423743,0.260466
2024_01_28__01_15_44,2423744,0.260294
2024_01_28__01_15_45,2423745,0.260466
2024_01_28__01_15_45,2423745,0.260466
2024_01_28__01_15_46,2423746,0.260294
2024_01_28__01_15_47,2423747,0.260294
2024_01_28__01_15_48,2423748,0.260294
2024_01_28__01_15_49,2423749,0.260294
2024_01_28__01_15_49,2423749,0.260294
2024_01_28__01_15_50,2423750,0.260294
2024_01_28__01_15_51,2423751,0.260294
2024_01_28__01_15_52,2423752,0.260294
2024_01_28__01_15_52,2423752,0.260294
2024_01_28__01_15_53,2423753,0.260466
2024_01_28__01_15_54,2423754,0.309465
2024_01_28__01_15_55,2423755,0.260294
2024_01_28__01_15_55,2423755,0.260294
2024_01_28__01_15_56,2423756,0.260466
2024_01_28__01_15_57,2423757,0.260466
2024_01_28__01_15_58,2423758,0.260294
2024_01_28__01_15_58,2423758,0.260294
2024_01_28__01_15_59,2423759,0.260294
2024_01_28__01_16_00,2423760,0.260294
2024_01_28__01_16_01,2423761,0.260294
2024_01_28__01_16_01,2423761,0.260294
2024_01_28__01_16_02,2423762,0.260294
2024_01_28__01_16_03,2423763,0.260294
2024_01_28__01_16_04,2423764,0.260294
2024_01_28__01_16_04,2423764,0.260294
2024_01_28__01_16_05,2423765,0.260466
2024_01_28__01_16_06,2423766,0.260466
2024_01_28__01_16_07,2423767,0.260294
2024_01_28__01_16_07,2423767,0.260466
2024_01_28__01_16_08,2423768,0.260294
2024_01_28__01_16_09,2423769,0.260294
2024_01_28__01_16_10,2423770,0.260466
2024_01_28__01_16_10,2423770,0.260294
2024_01_28__01_16_11,2423771,0.260294
2024_01_28__01_16_12,2423772,0.260466
2024_01_28__01_16_13,2423773,0.260466
2024_01_28__01_16_13,2423773,0.260466
2024_01_28__01_16_14,2423774,0.210092
2024_01_28__01_16_16,2423776,0.260466
2024_01_28__01_16_16,2423776,0.260294
2024_01_28__01_16_17,2423777,0.260466
2024_01_28__01_16_18,2423778,0.260466
2024_01_28__01_16_19,2423779,0.260466
2024_01_28__01_16_19,2423779,0.260466
2024_01_28__01_16_20,2423780,0.260466
2024_01_28__01_16_21,2423781,0.260466
2024_01_28__01_16_22,2423782,0.260466
2024_01_28__01_16_22,2423782,0.260294
2024_01_28__01_16_23,2423783,0.260466
2024_01_28__01_16_24,2423784,0.260466
2024_01_28__01_16_25,2423785,0.260466
2024_01_28__01_16_25,2423785,0.260466
2024_01_28__01_16_26,2423786,0.260466
2024_01_28__01_16_27,2423787,0.260466
2024_01_28__01_16_28,2423788,0.260466
2024_01_28__01_16_28,2423788,0.260466
2024_01_28__01_16_29,2423789,0.260294
2024_01_28__01_16_30,2423790,0.260294
2024_01_28__01_16_31,2423791,0.260294
2024_01_28__01_16_31,2423791,0.260294
2024_01_28__01_16_32,2423792,0.260294
2024_01_28__01_16_33,2423793,0.260294
2024_01_28__01_16_34,2423794,0.260294
2024_01_28__01_16_34,2423794,0.260294
2024_01_28__01_16_35,2423795,0.260294
2024_01_28__01_16_36,2423796,0.260294
2024_01_28__01_16_37,2423797,0.260294
2024_01_28__01_16_37,2423797,0.260294
2024_01_28__01_16_38,2423798,0.260294
2024_01_28__01_16_39,2423799,0.260294
2024_01_28__01_16_40,2423800,0.260294
2024_01_28__01_16_40,2423800,0.260294
2024_01_28__01_16_41,2423801,0.260294
2024_01_28__01_16_42,2423802,0.260294
2024_01_28__01_16_43,2423803,0.260294
2024_01_28__01_16_43,2423803,0.260294
2024_01_28__01_16_44,2423804,0.325454
2024_01_28__01_16_45,2423805,0.260294
2024_01_28__01_16_46,2423806,0.260294
2024_01_28__01_16_46,2423806,0.260294
2024_01_28__01_16_47,2423807,0.260466
2024_01_28__01_16_48,2423808,0.260294
2024_01_28__01_16_49,2423809,0.260294
2024_01_28__01_16_49,2423809,0.260294
2024_01_28__01_16_50,2423810,0.260466
2024_01_28__01_16_51,2423811,0.260294
2024_01_28__01_16_52,2423812,0.260294
2024_01_28__01_16_53,2423813,0.260294
2024_01_28__01_16_53,2423813,0.260294
2024_01_28__01_16_54,2423814,0.260294
2024_01_28__01_16_55,2423815,0.260294
2024_01_28__01_16_56,2423816,0.260294
2024_01_28__01_16_56,2423816,0.260294
2024_01_28__01_16_57,2423817,0.260294
2024_01_28__01_16_58,2423818,0.260294
2024_01_28__01_16_59,2423819,0.260294
2024_01_28__01_16_59,2423819,0.260294
2024_01_28__01_17_00,2423820,0.260294
2024_01_28__01_17_01,2423821,0.260294
2024_01_28__01_17_02,2423822,0.260294
2024_01_28__01_17_02,2423822,0.260294
2024_01_28__01_17_03,2423823,0.260294
2024_01_28__01_17_04,2423824,0.260294
2024_01_28__01_17_05,2423825,0.260294
2024_01_28__01_17_05,2423825,0.260294
2024_01_28__01_17_06,2423826,0.260466
2024_01_28__01_17_07,2423827,0.260294
2024_01_28__01_17_08,2423828,0.260294
2024_01_28__01_17_08,2423828,0.260294
2024_01_28__01_17_09,2423829,0.260294
2024_01_28__01_17_10,2423830,0.329236
2024_01_28__01_17_11,2423831,0.260294
2024_01_28__01_17_11,2423831,0.247572
2024_01_28__01_17_13,2423833,0.260294
2024_01_28__01_17_14,2423834,0.260294
2024_01_28__01_17_14,2423834,0.260294
2024_01_28__01_17_15,2423835,0.260466
2024_01_28__01_17_16,2423836,0.260294
2024_01_28__01_17_17,2423837,0.260294
2024_01_28__01_17_17,2423837,0.260294
2024_01_28__01_17_18,2423838,0.260466
2024_01_28__01_17_19,2423839,0.260294
2024_01_28__01_17_20,2423840,0.260294
2024_01_28__01_17_20,2423840,0.260294
2024_01_28__01_17_21,2423841,0.260466
2024_01_28__01_17_22,2423842,0.260294
2024_01_28__01_17_23,2423843,0.260466
2024_01_28__01_17_23,2423843,0.260466
2024_01_28__01_17_24,2423844,0.260466
2024_01_28__01_17_25,2423845,0.260294
2024_01_28__01_17_26,2423846,0.260466
2024_01_28__01_17_26,2423846,0.260466
2024_01_28__01_17_27,2423847,0.260294
2024_01_28__01_17_28,2423848,0.260294
2024_01_28__01_17_29,2423849,0.260294
2024_01_28__01_17_29,2423849,0.260294
2024_01_28__01_17_30,2423850,0.260294
2024_01_28__01_17_31,2423851,0.260294
2024_01_28__01_17_32,2423852,0.260466
2024_01_28__01_17_32,2423852,0.260466
2024_01_28__01_17_33,2423853,0.260294
2024_01_28__01_17_34,2423854,0.260466
2024_01_28__01_17_35,2423855,0.245681
2024_01_28__01_17_36,2423856,0.260294
2024_01_28__01_17_37,2423857,0.260466
2024_01_28__01_17_38,2423858,0.260294
2024_01_28__01_17_38,2423858,0.260466
2024_01_28__01_17_39,2423859,0.260294
2024_01_28__01_17_40,2423860,0.260466
2024_01_28__01_17_41,2423861,0.260466
2024_01_28__01_17_41,2423861,0.260466
2024_01_28__01_17_42,2423862,0.260466
2024_01_28__01_17_43,2423863,0.260294
2024_01_28__01_17_44,2423864,0.260294
2024_01_28__01_17_44,2423864,0.260294
2024_01_28__01_17_45,2423865,0.260294
2024_01_28__01_17_46,2423866,0.260294
2024_01_28__01_17_47,2423867,0.260294
2024_01_28__01_17_47,2423867,0.260294
2024_01_28__01_17_48,2423868,0.260294
2024_01_28__01_17_49,2423869,0.260294
2024_01_28__01_17_50,2423870,0.260294
2024_01_28__01_17_50,2423870,0.260294
2024_01_28__01_17_51,2423871,0.260294
2024_01_28__01_17_52,2423872,0.260294
2024_01_28__01_17_53,2423873,0.260294
2024_01_28__01_17_53,2423873,0.260294
2024_01_28__01_17_54,2423874,0.260294
