time,OKtime,date
2024_01_28__04_13_46,2434426,0.0557037
2024_01_28__04_13_46,2434426,0.041262
2024_01_28__04_13_46,2434426,0.0096278
2024_01_28__04_13_46,2434426,0.0557037
2024_01_28__04_13_46,2434426,0.041262
2024_01_28__04_13_46,2434426,0.0096278
2024_01_28__04_13_46,2434426,0.0491705
2024_01_28__04_13_46,2434426,0.0557037
2024_01_28__04_13_46,2434426,0.0491705
2024_01_28__04_13_46,2434426,0.0491705
2024_01_28__04_13_46,2434426,0.0096278
2024_01_28__04_13_46,2434426,0.0557037
2024_01_28__04_13_46,2434426,0.0491705
2024_01_28__04_13_46,2434426,0.0096278
2024_01_28__04_13_46,2434426,0.041262
2024_01_28__04_13_46,2434426,0.0557037
2024_01_28__04_13_46,2434426,0.0096278
2024_01_28__04_13_46,2434426,0.041262
2024_01_28__04_13_46,2434426,0.0491705
2024_01_28__04_13_46,2434426,0.0096278
2024_01_28__04_13_46,2434426,0.0557037
2024_01_28__04_13_46,2434426,0.041262
2024_01_28__04_13_46,2434426,0.0491705
2024_01_28__04_13_46,2434426,0.0557037
2024_01_28__04_13_46,2434426,0.0096278
2024_01_28__04_13_46,2434426,0.041262
2024_01_28__04_13_46,2434426,0.0491705
2024_01_28__04_13_46,2434426,0.041262
2024_01_28__04_13_46,2434426,0.0096278
2024_01_28__04_13_46,2434426,0.0557037
2024_01_28__04_13_46,2434426,0.041262
2024_01_28__04_13_46,2434426,0.0096278
2024_01_28__04_13_46,2434426,0.0557037
2024_01_28__04_13_46,2434426,0.041262
2024_01_28__04_13_46,2434426,0.0491705
2024_01_28__04_13_46,2434426,0.0557037
2024_01_28__04_13_46,2434426,0.0096278
2024_01_28__04_13_46,2434426,0.041262
2024_01_28__04_13_46,2434426,0.0491705
2024_01_28__04_13_46,2434426,0.0557037
2024_01_28__04_13_46,2434426,0.041262
2024_01_28__04_13_46,2434426,0.0096278
2024_01_28__04_13_46,2434426,0.0491705
2024_01_28__04_13_46,2434426,0.0557037
2024_01_28__04_13_46,2434426,0.041262
2024_01_28__04_13_47,2434427,0.0096278
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0557037
2024_01_28__04_13_47,2434427,0.0096278
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0557037
2024_01_28__04_13_47,2434427,0.041262
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0096278
2024_01_28__04_13_47,2434427,0.0557037
2024_01_28__04_13_47,2434427,0.041262
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.041262
2024_01_28__04_13_47,2434427,0.0096278
2024_01_28__04_13_47,2434427,0.0557037
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0379954
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.041262
2024_01_28__04_13_47,2434427,0.0557037
2024_01_28__04_13_47,2434427,0.0379954
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.041262
2024_01_28__04_13_47,2434427,0.0557037
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0557037
2024_01_28__04_13_47,2434427,0.0379954
2024_01_28__04_13_47,2434427,0.041262
2024_01_28__04_13_47,2434427,0.0557037
2024_01_28__04_13_47,2434427,0.0096278
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0096278
2024_01_28__04_13_47,2434427,0.041262
2024_01_28__04_13_47,2434427,0.0379954
2024_01_28__04_13_47,2434427,0.0557037
2024_01_28__04_13_47,2434427,0.0379954
2024_01_28__04_13_47,2434427,0.041262
2024_01_28__04_13_47,2434427,0.0557037
2024_01_28__04_13_47,2434427,0.0096278
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.041262
2024_01_28__04_13_47,2434427,0.0379954
2024_01_28__04_13_47,2434427,0.0557037
2024_01_28__04_13_47,2434427,0.0096278
2024_01_28__04_13_47,2434427,0.041262

2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0557037
2024_01_28__04_13_47,2434427,0.0379954
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0557037
2024_01_28__04_13_47,2434427,0.041262
2024_01_28__04_13_47,2434427,0.0379954
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0557037
2024_01_28__04_13_47,2434427,0.0096278
2024_01_28__04_13_47,2434427,0.041262
2024_01_28__04_13_47,2434427,0.0379954
2024_01_28__04_13_47,2434427,0.041262

2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0096278
2024_01_28__04_13_47,2434427,0.0379954
2024_01_28__04_13_47,2434427,0.0557037
2024_01_28__04_13_47,2434427,0.041262
2024_01_28__04_13_47,2434427,0.0096278
2024_01_28__04_13_47,2434427,0.0096278
2024_01_28__04_13_47,2434427,0.041262
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0379954
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.041262

2024_01_28__04_13_47,2434427,0.0379954
2024_01_28__04_13_47,2434427,0.0096278
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0096278
2024_01_28__04_13_47,2434427,0.0557037
2024_01_28__04_13_47,2434427,0.041262
2024_01_28__04_13_47,2434427,0.0096278
2024_01_28__04_13_47,2434427,0.0557037
2024_01_28__04_13_47,2434427,0.0379954
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0096278
2024_01_28__04_13_47,2434427,0.0379954
2024_01_28__04_13_47,2434427,0.041262
2024_01_28__04_13_47,2434427,0.0557037
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0096278
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_47,2434427,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
2024_01_28__04_13_48,2434428,0.0491705
